   1.5755714e+00   2.0000000e+00   2.0000000e+00   1.0180000e+03
   3.5381530e+00   3.0000000e+00   3.0000000e+00   2.2000000e+01
   1.7373030e+00   3.0000000e+00   3.0000000e+00   2.8000000e+01
   2.3420869e+00   3.0000000e+00   3.0000000e+00   5.5000000e+01
   2.3058790e+00   3.0000000e+00   3.0000000e+00   1.3100000e+02
   5.3624443e+00   3.0000000e+00   3.0000000e+00   1.4800000e+02
   2.3252410e+00   3.0000000e+00   3.0000000e+00   1.8600000e+02
   4.9846321e+00   3.0000000e+00   3.0000000e+00   2.8600000e+02
   1.4930331e+00   3.0000000e+00   3.0000000e+00   2.9500000e+02
   3.9694542e+00   3.0000000e+00   3.0000000e+00   3.0900000e+02
   2.4304858e+00   3.0000000e+00   3.0000000e+00   3.1900000e+02
   7.5338186e-01   3.0000000e+00   3.0000000e+00   3.8400000e+02
   1.8255989e+00   3.0000000e+00   3.0000000e+00   4.4900000e+02
   4.1736818e+00   3.0000000e+00   3.0000000e+00   5.3100000e+02
   3.7667892e+00   3.0000000e+00   3.0000000e+00   5.4900000e+02
   1.8543316e+00   3.0000000e+00   3.0000000e+00   7.5700000e+02
   1.7449282e+00   3.0000000e+00   3.0000000e+00   7.8600000e+02
   1.6443555e+00   3.0000000e+00   3.0000000e+00   7.9400000e+02
   2.5912660e+00   3.0000000e+00   3.0000000e+00   8.0800000e+02
   3.8083543e+00   3.0000000e+00   3.0000000e+00   8.8800000e+02
   2.2763610e+00   3.0000000e+00   3.0000000e+00   9.1800000e+02
   3.7031832e+00   3.0000000e+00   3.0000000e+00   9.3600000e+02
   4.0679646e+00   3.0000000e+00   3.0000000e+00   9.4900000e+02
   1.8948866e+00   4.0000000e+00   4.0000000e+00   4.0000000e+01
   3.5841469e+00   4.0000000e+00   4.0000000e+00   4.2000000e+01
   2.4629542e+00   4.0000000e+00   4.0000000e+00   4.5000000e+01
   2.6214081e+00   4.0000000e+00   4.0000000e+00   5.8000000e+01
   4.5593783e+00   4.0000000e+00   4.0000000e+00   6.0000000e+01
   3.1979700e+00   4.0000000e+00   4.0000000e+00   8.9000000e+01
   2.5419460e+00   4.0000000e+00   4.0000000e+00   9.6000000e+01
   4.4111908e+00   4.0000000e+00   4.0000000e+00   1.0400000e+02
   5.1690859e+00   4.0000000e+00   4.0000000e+00   1.2700000e+02
   3.6676448e+00   4.0000000e+00   4.0000000e+00   1.5500000e+02
   5.3016326e+00   4.0000000e+00   4.0000000e+00   1.7000000e+02
   2.0444723e+00   4.0000000e+00   4.0000000e+00   1.7100000e+02
   6.4811640e+00   4.0000000e+00   4.0000000e+00   2.8000000e+02
   2.1991382e+00   4.0000000e+00   4.0000000e+00   3.1800000e+02
   1.2069273e+00   4.0000000e+00   4.0000000e+00   3.9300000e+02
   2.5782944e+00   4.0000000e+00   4.0000000e+00   4.1000000e+02
   6.7357272e+00   4.0000000e+00   4.0000000e+00   4.5100000e+02
   3.4420960e+00   4.0000000e+00   4.0000000e+00   4.6800000e+02
   2.6687762e+00   4.0000000e+00   4.0000000e+00   4.7800000e+02
   2.3779743e+00   4.0000000e+00   4.0000000e+00   4.7900000e+02
   3.1642549e+00   4.0000000e+00   4.0000000e+00   4.9000000e+02
   6.6892538e+00   4.0000000e+00   4.0000000e+00   5.1400000e+02
   3.3983539e+00   4.0000000e+00   4.0000000e+00   6.6500000e+02
   3.4028768e+00   4.0000000e+00   4.0000000e+00   7.5300000e+02
   3.4780980e+00   4.0000000e+00   4.0000000e+00   8.8000000e+02
   1.8948049e+00   4.0000000e+00   4.0000000e+00   8.9500000e+02
   2.1959911e+00   4.0000000e+00   4.0000000e+00   9.3100000e+02
   4.4143361e+00   4.0000000e+00   4.0000000e+00   1.0190000e+03
   2.8756016e+00   5.0000000e+00   5.0000000e+00   1.5000000e+01
   1.8444304e+00   5.0000000e+00   5.0000000e+00   1.8000000e+01
   7.0875291e+00   5.0000000e+00   5.0000000e+00   4.8000000e+01
   4.6731362e+00   5.0000000e+00   5.0000000e+00   8.1000000e+01
   9.0182392e+00   5.0000000e+00   5.0000000e+00   1.1100000e+02
   3.9473022e+00   5.0000000e+00   5.0000000e+00   1.1900000e+02
   1.1514281e+01   5.0000000e+00   5.0000000e+00   1.3900000e+02
   1.8355403e+00   5.0000000e+00   5.0000000e+00   1.8100000e+02
   3.5955684e+00   5.0000000e+00   5.0000000e+00   1.8700000e+02
   3.6345348e+00   5.0000000e+00   5.0000000e+00   2.0200000e+02
   2.1246263e+00   5.0000000e+00   5.0000000e+00   2.2600000e+02
   5.6286651e+00   5.0000000e+00   5.0000000e+00   2.2800000e+02
   5.8130092e+00   5.0000000e+00   5.0000000e+00   2.5100000e+02
   4.9724359e+00   5.0000000e+00   5.0000000e+00   2.5600000e+02
   5.9745739e+00   5.0000000e+00   5.0000000e+00   2.9400000e+02
   7.6966401e+00   5.0000000e+00   5.0000000e+00   3.1300000e+02
   3.0530990e+00   5.0000000e+00   5.0000000e+00   3.3700000e+02
   5.4864006e+00   5.0000000e+00   5.0000000e+00   3.6700000e+02
   8.1543334e+00   5.0000000e+00   5.0000000e+00   4.2300000e+02
   5.3893394e+00   5.0000000e+00   5.0000000e+00   4.4800000e+02
   3.5247015e+00   5.0000000e+00   5.0000000e+00   4.7200000e+02
   4.2063771e+00   5.0000000e+00   5.0000000e+00   4.7700000e+02
   4.0244638e+00   5.0000000e+00   5.0000000e+00   5.4200000e+02
   3.7184150e+00   5.0000000e+00   5.0000000e+00   5.5500000e+02
   4.2622248e+00   5.0000000e+00   5.0000000e+00   6.1900000e+02
   1.7439607e+00   5.0000000e+00   5.0000000e+00   6.5700000e+02
   5.8487929e+00   5.0000000e+00   5.0000000e+00   7.1100000e+02
   1.2137411e+01   5.0000000e+00   5.0000000e+00   8.1700000e+02
   2.1108407e+00   5.0000000e+00   5.0000000e+00   8.5100000e+02
   8.5157826e+00   5.0000000e+00   5.0000000e+00   8.6100000e+02
   4.1093108e+00   5.0000000e+00   5.0000000e+00   8.7800000e+02
   3.8747875e+00   5.0000000e+00   5.0000000e+00   8.9200000e+02
   2.2334036e+00   5.0000000e+00   5.0000000e+00   8.9600000e+02
   7.4221031e+00   5.0000000e+00   5.0000000e+00   9.3400000e+02
   5.0558061e+00   5.0000000e+00   5.0000000e+00   9.4800000e+02
   4.9434088e+00   5.0000000e+00   5.0000000e+00   9.5300000e+02
   3.8621534e+00   5.0000000e+00   5.0000000e+00   9.6900000e+02
   4.5487730e+00   5.0000000e+00   5.0000000e+00   9.7400000e+02
   6.2146995e+00   5.0000000e+00   5.0000000e+00   9.7800000e+02
   7.3717604e+00   5.0000000e+00   5.0000000e+00   9.8100000e+02
   9.2156458e+00   5.0000000e+00   5.0000000e+00   9.9400000e+02
   6.9860620e+00   5.0000000e+00   5.0000000e+00   1.0010000e+03
   6.0393063e+00   5.0000000e+00   5.0000000e+00   1.0020000e+03
   8.1549196e+00   5.0000000e+00   5.0000000e+00   1.0030000e+03
   3.2034236e+00   6.0000000e+00   6.0000000e+00   6.9000000e+01
   5.8782863e+00   6.0000000e+00   6.0000000e+00   7.1000000e+01
   8.0511481e+00   6.0000000e+00   6.0000000e+00   7.3000000e+01
   9.1392923e+00   6.0000000e+00   6.0000000e+00   8.5000000e+01
   1.6419393e+00   6.0000000e+00   6.0000000e+00   1.3800000e+02
   1.7646846e+00   6.0000000e+00   6.0000000e+00   2.2300000e+02
   7.7539614e+00   6.0000000e+00   6.0000000e+00   2.7000000e+02
   5.4539888e+00   6.0000000e+00   6.0000000e+00   3.0100000e+02
   8.5008660e+00   6.0000000e+00   6.0000000e+00   3.0300000e+02
   9.6113606e+00   6.0000000e+00   6.0000000e+00   3.1500000e+02
   5.9953205e+00   6.0000000e+00   6.0000000e+00   3.8300000e+02
   1.0756658e+01   6.0000000e+00   6.0000000e+00   3.9900000e+02
   5.3745621e+00   6.0000000e+00   6.0000000e+00   4.6000000e+02
   7.6020604e+00   6.0000000e+00   6.0000000e+00   4.8100000e+02
   4.0296400e+00   6.0000000e+00   6.0000000e+00   4.9400000e+02
   8.0051606e+00   6.0000000e+00   6.0000000e+00   5.1200000e+02
   6.5060367e+00   6.0000000e+00   6.0000000e+00   5.4800000e+02
   2.5390771e+00   6.0000000e+00   6.0000000e+00   5.6400000e+02
   5.7231439e+00   6.0000000e+00   6.0000000e+00   6.2100000e+02
   3.8632130e+00   6.0000000e+00   6.0000000e+00   6.4800000e+02
   8.3196394e+00   6.0000000e+00   6.0000000e+00   7.6000000e+02
   1.4036505e+01   6.0000000e+00   6.0000000e+00   8.6500000e+02
   1.1228814e+01   6.0000000e+00   6.0000000e+00   8.7500000e+02
   5.4943724e+00   6.0000000e+00   6.0000000e+00   8.8700000e+02
   3.8287004e+00   6.0000000e+00   6.0000000e+00   9.2100000e+02
   9.5058376e+00   6.0000000e+00   6.0000000e+00   9.3300000e+02
   7.3918176e+00   6.0000000e+00   6.0000000e+00   9.9700000e+02
   2.0392837e+00   7.0000000e+00   7.0000000e+00   3.0000000e+00
   5.2734020e+00   7.0000000e+00   7.0000000e+00   4.7000000e+01
   1.5088121e+01   7.0000000e+00   7.0000000e+00   5.2000000e+01
   8.9917620e+00   7.0000000e+00   7.0000000e+00   7.9000000e+01
   1.5092813e+01   7.0000000e+00   7.0000000e+00   1.0600000e+02
   1.6462103e+01   7.0000000e+00   7.0000000e+00   1.1400000e+02
   1.8129095e+00   7.0000000e+00   7.0000000e+00   2.0800000e+02
   5.8323061e+00   7.0000000e+00   7.0000000e+00   2.1400000e+02
   9.1467591e+00   7.0000000e+00   7.0000000e+00   2.7200000e+02
   9.8790402e+00   7.0000000e+00   7.0000000e+00   2.8200000e+02
   5.4831468e+00   7.0000000e+00   7.0000000e+00   3.1000000e+02
   6.0134178e+00   7.0000000e+00   7.0000000e+00   3.3900000e+02
   3.1326635e+00   7.0000000e+00   7.0000000e+00   3.7700000e+02
   9.0498155e+00   7.0000000e+00   7.0000000e+00   3.7800000e+02
   2.6373926e+00   7.0000000e+00   7.0000000e+00   3.8100000e+02
   8.1794779e+00   7.0000000e+00   7.0000000e+00   3.8500000e+02
   1.1613660e+01   7.0000000e+00   7.0000000e+00   4.6400000e+02
   6.3745534e+00   7.0000000e+00   7.0000000e+00   4.8900000e+02
   8.0712449e+00   7.0000000e+00   7.0000000e+00   4.9100000e+02
   3.3586364e+00   7.0000000e+00   7.0000000e+00   6.1000000e+02
   9.4299608e+00   7.0000000e+00   7.0000000e+00   6.9700000e+02
   8.3489857e+00   7.0000000e+00   7.0000000e+00   7.2600000e+02
   8.8155964e+00   7.0000000e+00   7.0000000e+00   7.7500000e+02
   3.7159145e+00   7.0000000e+00   7.0000000e+00   8.1800000e+02
   1.1993747e+01   7.0000000e+00   7.0000000e+00   8.4400000e+02
   5.9167170e+00   7.0000000e+00   7.0000000e+00   8.4500000e+02
   4.5155765e+00   7.0000000e+00   7.0000000e+00   8.6400000e+02
   8.3512518e+00   7.0000000e+00   7.0000000e+00   8.7700000e+02
   5.2542801e+00   7.0000000e+00   7.0000000e+00   8.9400000e+02
   6.9970551e+00   7.0000000e+00   7.0000000e+00   9.2300000e+02
   9.5941585e+00   7.0000000e+00   7.0000000e+00   9.3700000e+02
   1.5265456e+01   8.0000000e+00   8.0000000e+00   7.0000000e+01
   1.0075074e+01   8.0000000e+00   8.0000000e+00   7.5000000e+01
   9.6543729e+00   8.0000000e+00   8.0000000e+00   7.6000000e+01
   1.4485187e+01   8.0000000e+00   8.0000000e+00   1.0300000e+02
   1.1430676e+01   8.0000000e+00   8.0000000e+00   1.6600000e+02
   4.3398123e+00   8.0000000e+00   8.0000000e+00   2.1800000e+02
   1.0127838e+01   8.0000000e+00   8.0000000e+00   2.4000000e+02
   7.1110489e+00   8.0000000e+00   8.0000000e+00   3.5100000e+02
   5.8151312e+00   8.0000000e+00   8.0000000e+00   3.9700000e+02
   6.7266318e+00   8.0000000e+00   8.0000000e+00   4.1600000e+02
   6.9931772e+00   8.0000000e+00   8.0000000e+00   4.4200000e+02
   1.9710383e+01   8.0000000e+00   8.0000000e+00   4.5200000e+02
   1.3987583e+01   8.0000000e+00   8.0000000e+00   4.8000000e+02
   1.4930031e+01   8.0000000e+00   8.0000000e+00   5.2600000e+02
   1.1906189e+01   8.0000000e+00   8.0000000e+00   5.4100000e+02
   7.1866418e+00   8.0000000e+00   8.0000000e+00   5.6100000e+02
   1.2071936e+00   8.0000000e+00   8.0000000e+00   6.0200000e+02
   1.5965669e+01   8.0000000e+00   8.0000000e+00   6.0600000e+02
   9.7224791e+00   8.0000000e+00   8.0000000e+00   6.1600000e+02
   2.3558030e+01   8.0000000e+00   8.0000000e+00   6.8000000e+02
   1.2842589e+01   8.0000000e+00   8.0000000e+00   7.0000000e+02
   1.1082025e+01   8.0000000e+00   8.0000000e+00   7.1000000e+02
   1.1108695e+01   8.0000000e+00   8.0000000e+00   7.3100000e+02
   8.0063192e+00   8.0000000e+00   8.0000000e+00   7.6900000e+02
   1.3759602e+01   8.0000000e+00   8.0000000e+00   8.1400000e+02
   3.8516575e+00   8.0000000e+00   8.0000000e+00   8.3200000e+02
   6.5207007e+00   8.0000000e+00   8.0000000e+00   8.4200000e+02
   7.0490632e+00   8.0000000e+00   8.0000000e+00   8.6900000e+02
   1.4733406e+01   8.0000000e+00   8.0000000e+00   9.0300000e+02
   8.9596578e+00   8.0000000e+00   8.0000000e+00   9.2600000e+02
   1.3747046e+01   8.0000000e+00   8.0000000e+00   9.5800000e+02
   1.2365926e+01   8.0000000e+00   8.0000000e+00   9.9300000e+02
   9.2109003e+00   8.0000000e+00   8.0000000e+00   1.0060000e+03
   5.0002717e+00   8.0000000e+00   8.0000000e+00   1.0080000e+03
   1.4329601e+01   9.0000000e+00   9.0000000e+00   6.0000000e+00
   1.0979118e+01   9.0000000e+00   9.0000000e+00   3.9000000e+01
   1.4635553e+01   9.0000000e+00   9.0000000e+00   9.1000000e+01
   1.3130611e+01   9.0000000e+00   9.0000000e+00   1.1700000e+02
   3.7024173e-01   9.0000000e+00   9.0000000e+00   1.3300000e+02
   8.1431134e+00   9.0000000e+00   9.0000000e+00   1.6100000e+02
   7.5326009e+00   9.0000000e+00   9.0000000e+00   1.9400000e+02
   6.9235609e+00   9.0000000e+00   9.0000000e+00   1.9900000e+02
   9.3921150e+00   9.0000000e+00   9.0000000e+00   2.0100000e+02
   7.0266213e+00   9.0000000e+00   9.0000000e+00   2.1600000e+02
   5.1037271e+00   9.0000000e+00   9.0000000e+00   2.2700000e+02
   6.5820982e+00   9.0000000e+00   9.0000000e+00   2.8300000e+02
   1.0618060e+01   9.0000000e+00   9.0000000e+00   3.2500000e+02
   1.7073113e+01   9.0000000e+00   9.0000000e+00   3.3400000e+02
   6.6841251e+00   9.0000000e+00   9.0000000e+00   3.5700000e+02
   1.8550070e+00   9.0000000e+00   9.0000000e+00   3.6100000e+02
   8.9573262e+00   9.0000000e+00   9.0000000e+00   3.7200000e+02
   2.5099151e+00   9.0000000e+00   9.0000000e+00   5.2000000e+02
   7.9732529e+00   9.0000000e+00   9.0000000e+00   5.3600000e+02
   1.7402748e+01   9.0000000e+00   9.0000000e+00   5.6600000e+02
   7.2052137e+00   9.0000000e+00   9.0000000e+00   6.1200000e+02
   4.0705505e+00   9.0000000e+00   9.0000000e+00   6.2600000e+02
   7.5102697e+00   9.0000000e+00   9.0000000e+00   6.4500000e+02
   8.5281821e+00   9.0000000e+00   9.0000000e+00   6.5600000e+02
   1.5517811e+01   9.0000000e+00   9.0000000e+00   6.9000000e+02
   1.0459068e+01   9.0000000e+00   9.0000000e+00   7.0400000e+02
   1.0039903e+01   9.0000000e+00   9.0000000e+00   7.1300000e+02
   1.5809742e+01   9.0000000e+00   9.0000000e+00   8.4900000e+02
   1.2605115e+01   9.0000000e+00   9.0000000e+00   8.7300000e+02
   8.1309017e+00   9.0000000e+00   9.0000000e+00   9.3500000e+02
   5.0854425e+00   9.0000000e+00   9.0000000e+00   9.8200000e+02
   2.0213500e+01   9.0000000e+00   9.0000000e+00   1.0110000e+03
   4.2343755e+00   9.0000000e+00   9.0000000e+00   1.0150000e+03
   2.3427823e+01   1.0000000e+01   1.0000000e+01   2.7000000e+01
   1.9777340e+00   1.0000000e+01   1.0000000e+01   4.3000000e+01
   4.3870648e+00   1.0000000e+01   1.0000000e+01   5.1000000e+01
   5.9096003e+00   1.0000000e+01   1.0000000e+01   7.7000000e+01
   1.8446174e+01   1.0000000e+01   1.0000000e+01   1.1300000e+02
   8.4430796e+00   1.0000000e+01   1.0000000e+01   1.6700000e+02
   1.6650869e+01   1.0000000e+01   1.0000000e+01   2.0900000e+02
   1.0329372e+01   1.0000000e+01   1.0000000e+01   2.2200000e+02
   1.4030377e+01   1.0000000e+01   1.0000000e+01   2.3400000e+02
   6.1379322e+00   1.0000000e+01   1.0000000e+01   2.4700000e+02
   1.3627039e+01   1.0000000e+01   1.0000000e+01   2.4900000e+02
   1.8045985e+01   1.0000000e+01   1.0000000e+01   2.7600000e+02
   9.9294001e+00   1.0000000e+01   1.0000000e+01   3.4300000e+02
   6.8741825e+00   1.0000000e+01   1.0000000e+01   3.9100000e+02
   1.4764516e+01   1.0000000e+01   1.0000000e+01   4.1200000e+02
   4.7874992e+00   1.0000000e+01   1.0000000e+01   4.2500000e+02
   1.2263666e+01   1.0000000e+01   1.0000000e+01   4.5900000e+02
   1.2039716e+01   1.0000000e+01   1.0000000e+01   4.8500000e+02
   7.0708908e+00   1.0000000e+01   1.0000000e+01   4.8800000e+02
   1.8060911e+01   1.0000000e+01   1.0000000e+01   5.1300000e+02
   1.9267102e+01   1.0000000e+01   1.0000000e+01   5.2800000e+02
   1.1450547e+01   1.0000000e+01   1.0000000e+01   5.9700000e+02
   3.1989667e+00   1.0000000e+01   1.0000000e+01   6.5200000e+02
   5.4723273e+00   1.0000000e+01   1.0000000e+01   7.0800000e+02
   1.6362239e+01   1.0000000e+01   1.0000000e+01   7.2100000e+02
   1.7954009e+01   1.0000000e+01   1.0000000e+01   7.8100000e+02
   1.6006444e+01   1.0000000e+01   1.0000000e+01   7.8700000e+02
   1.4379477e+01   1.0000000e+01   1.0000000e+01   9.1100000e+02
   2.5314263e+01   1.0000000e+01   1.0000000e+01   9.1300000e+02
   5.2116725e+00   1.0000000e+01   1.0000000e+01   9.4100000e+02
   8.4225925e+00   1.0000000e+01   1.0000000e+01   9.5200000e+02
   2.1026394e+01   1.0000000e+01   1.0000000e+01   9.7300000e+02
   1.1836586e+01   1.0000000e+01   1.0000000e+01   9.7700000e+02
   1.0099387e+01   1.1000000e+01   1.1000000e+01   1.0000000e+00
   8.8370191e+00   1.1000000e+01   1.1000000e+01   5.4000000e+01
   1.9439099e+01   1.1000000e+01   1.1000000e+01   8.6000000e+01
   7.9988401e+00   1.1000000e+01   1.1000000e+01   9.0000000e+01
   1.1615291e+01   1.1000000e+01   1.1000000e+01   1.5000000e+02
   8.2434873e+00   1.1000000e+01   1.1000000e+01   1.5100000e+02
   3.3329037e+00   1.1000000e+01   1.1000000e+01   2.0500000e+02
   5.7409376e+00   1.1000000e+01   1.1000000e+01   2.1300000e+02
   7.9759024e+00   1.1000000e+01   1.1000000e+01   2.4500000e+02
   1.2296688e+01   1.1000000e+01   1.1000000e+01   2.5200000e+02
   1.6312101e+01   1.1000000e+01   1.1000000e+01   2.5400000e+02
   5.9694490e+00   1.1000000e+01   1.1000000e+01   3.2600000e+02
   1.2106191e+01   1.1000000e+01   1.1000000e+01   3.4800000e+02
   1.3679801e+01   1.1000000e+01   1.1000000e+01   3.6900000e+02
   7.7143725e+00   1.1000000e+01   1.1000000e+01   3.8900000e+02
   9.7570555e+00   1.1000000e+01   1.1000000e+01   3.9600000e+02
   7.0688479e+00   1.1000000e+01   1.1000000e+01   4.3300000e+02
   7.7549085e+00   1.1000000e+01   1.1000000e+01   4.3400000e+02
   1.0820501e+01   1.1000000e+01   1.1000000e+01   4.6100000e+02
   1.4119901e+01   1.1000000e+01   1.1000000e+01   4.6900000e+02
   1.2339467e+01   1.1000000e+01   1.1000000e+01   5.6900000e+02
   1.6130354e+01   1.1000000e+01   1.1000000e+01   5.9200000e+02
   7.1603529e+00   1.1000000e+01   1.1000000e+01   5.9300000e+02
   2.6204993e+01   1.1000000e+01   1.1000000e+01   6.0000000e+02
   1.2012302e+01   1.1000000e+01   1.1000000e+01   6.1800000e+02
   2.0089766e+01   1.1000000e+01   1.1000000e+01   6.2400000e+02
   1.1519301e+01   1.1000000e+01   1.1000000e+01   6.8800000e+02
   1.3260604e+01   1.1000000e+01   1.1000000e+01   6.9600000e+02
   7.1643087e+00   1.1000000e+01   1.1000000e+01   7.0200000e+02
   5.7457817e+00   1.1000000e+01   1.1000000e+01   7.3400000e+02
   1.0906572e+01   1.1000000e+01   1.1000000e+01   7.4500000e+02
   8.7943376e+00   1.1000000e+01   1.1000000e+01   7.6200000e+02
   1.2313602e+01   1.1000000e+01   1.1000000e+01   7.7000000e+02
   1.1007728e+01   1.1000000e+01   1.1000000e+01   7.8000000e+02
   2.0330686e+01   1.1000000e+01   1.1000000e+01   7.8200000e+02
   1.0132044e+01   1.1000000e+01   1.1000000e+01   7.9200000e+02
   2.4110425e+01   1.1000000e+01   1.1000000e+01   8.0300000e+02
   1.4028050e+01   1.1000000e+01   1.1000000e+01   8.2400000e+02
   1.5770938e+01   1.1000000e+01   1.1000000e+01   8.3000000e+02
   1.9029889e+01   1.1000000e+01   1.1000000e+01   8.3300000e+02
   8.0902337e+00   1.1000000e+01   1.1000000e+01   8.4700000e+02
   7.7118642e+00   1.1000000e+01   1.1000000e+01   9.2900000e+02
   5.5377236e+00   1.1000000e+01   1.1000000e+01   9.7000000e+02
   1.2712901e+01   1.2000000e+01   1.2000000e+01   8.0000000e+00
   3.5359448e+01   1.2000000e+01   1.2000000e+01   9.0000000e+00
   1.8966774e+01   1.2000000e+01   1.2000000e+01   4.4000000e+01
   1.0207436e+01   1.2000000e+01   1.2000000e+01   4.9000000e+01
   1.5209358e+01   1.2000000e+01   1.2000000e+01   8.0000000e+01
   8.1702297e+00   1.2000000e+01   1.2000000e+01   1.5400000e+02
   6.6951104e+00   1.2000000e+01   1.2000000e+01   1.7400000e+02
   1.3851526e+01   1.2000000e+01   1.2000000e+01   2.8500000e+02
   1.2578716e+01   1.2000000e+01   1.2000000e+01   3.2400000e+02
   2.5152619e+01   1.2000000e+01   1.2000000e+01   3.3800000e+02
   1.5997210e+01   1.2000000e+01   1.2000000e+01   3.9200000e+02
   2.8551676e+01   1.2000000e+01   1.2000000e+01   4.0800000e+02
   1.8415983e+01   1.2000000e+01   1.2000000e+01   4.0900000e+02
   1.9041669e+01   1.2000000e+01   1.2000000e+01   4.3100000e+02
   1.0857014e+01   1.2000000e+01   1.2000000e+01   4.9500000e+02
   2.0351799e+01   1.2000000e+01   1.2000000e+01   5.3300000e+02
   2.6761690e+00   1.2000000e+01   1.2000000e+01   5.7500000e+02
   1.3078371e+01   1.2000000e+01   1.2000000e+01   5.9000000e+02
   3.9602036e+00   1.2000000e+01   1.2000000e+01   6.0300000e+02
   4.2887471e+00   1.2000000e+01   1.2000000e+01   6.3600000e+02
   8.7007287e-01   1.2000000e+01   1.2000000e+01   6.7500000e+02
   1.2343434e+01   1.2000000e+01   1.2000000e+01   7.4800000e+02
   1.1576358e+01   1.2000000e+01   1.2000000e+01   7.5100000e+02
   1.5231636e+01   1.2000000e+01   1.2000000e+01   7.5900000e+02
   1.3775054e+01   1.2000000e+01   1.2000000e+01   8.3900000e+02
   1.1373888e+01   1.2000000e+01   1.2000000e+01   9.1400000e+02
   1.2070965e+01   1.2000000e+01   1.2000000e+01   9.2200000e+02
   9.4640902e+00   1.2000000e+01   1.2000000e+01   9.3000000e+02
   2.4854153e+01   1.2000000e+01   1.2000000e+01   9.4500000e+02
   1.2573225e+01   1.2000000e+01   1.2000000e+01   9.5400000e+02
   1.1027593e+01   1.2000000e+01   1.2000000e+01   9.7200000e+02
   8.6957376e+00   1.2000000e+01   1.2000000e+01   1.0050000e+03
   4.0073124e+01   7.0000000e+00   1.3000000e+01   7.3000000e+01
   8.4451468e+00   1.3000000e+01   1.3000000e+01   7.8000000e+01
   2.7490720e+01   1.3000000e+01   1.3000000e+01   9.5000000e+01
   1.4228904e+01   1.3000000e+01   1.3000000e+01   1.3000000e+02
   1.5571215e+01   1.3000000e+01   1.3000000e+01   1.5800000e+02
   2.5388350e+01   1.3000000e+01   1.3000000e+01   1.6300000e+02
   2.3791481e+01   1.3000000e+01   1.3000000e+01   1.7300000e+02
   8.7746217e+00   1.3000000e+01   1.3000000e+01   2.1100000e+02
   1.6138701e+01   1.3000000e+01   1.3000000e+01   2.6400000e+02
   2.9091733e+01   1.3000000e+01   1.3000000e+01   2.6600000e+02
   3.3021834e+00   1.3000000e+01   1.3000000e+01   2.6800000e+02
   1.0974840e+01   1.3000000e+01   1.3000000e+01   2.7100000e+02
   1.5619756e+01   1.3000000e+01   1.3000000e+01   2.9000000e+02
   2.5021403e+01   1.3000000e+01   1.3000000e+01   3.1200000e+02
   2.5273625e+01   1.3000000e+01   1.3000000e+01   3.4200000e+02
   1.2443228e+01   1.3000000e+01   1.3000000e+01   4.2100000e+02
